id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"293S0293005500";"0293005500";"";"293S";"2005-09-22";"0001-01-01";"D";"S";"METOBREIZH";"S'intéresser à la préservation du milieu et au traitement des déchets ainsi que toutes opérations mobilières, immobilières, financières et commerciales se rattachant directement ou indirectement à l'objet précité ou à tous objets similaires, connexesou susceptibles d'en faciliter la réalisation et ce pour tous pays.";"000000";"000000";"Créach Ar Bleiz";"";"";"29230";"GUIMILIAU";"29074";"PM";"";"W293004889";"R";"";"2018-06-07  06:54:48"
"293S0293005503";"0293005503";"";"293S";"2005-09-29";"0001-01-01";"D";"S";"ASSOCIATION FLO";"Achat de matériels adaptés pour Florian TANNE";"000000";"000000";"Chez M. Mickaël TANNE";"6 hameau du Land";"";"29225";"SAINT-VOUGAY";"29271";"PM";"";"W293002689";"R";"";"2014-02-13  02:34:08"
"293S0293005505";"0293005505";"";"293S";"2005-10-07";"0001-01-01";"D";"S";"SKOAZ OUZH SKOAZ";"Promouvoir et développer la culture locale ainsi que toutes opérations mobilières, immobilières, financières et commerciales se rattachant directement ou indirectement à l'objet précité ou à tous objet similaire, connexe ou susceptibles d'en faciliter la réalisation et ce pour tous pays.";"000000";"000000";"Pen Kerleon ar Guilleg";"";"";"29223";"PLOUNEOUR-MENEZ";"29202";"PM";"";"W293004890";"R";"";"2018-06-07  06:07:31"
"293S0293005507";"0293005507";"";"293S";"2005-10-13";"0001-01-01";"D";"S";"NUNTA MA";"Favoriser l'échange culturel entre la France et la Roumanie. Mettre en place des séjours de la France vers la Roumanie et de la Roumanie vers la France. Accueillir des personnes de nationalité roumaine pour des séjours linguistiques ou professionnels.";"000000";"000000";"Maison des Associations";"Place Charles de Gaulle";"";"29221";"CLEDER";"29030";"PM";"";"W293004891";"R";"";"2018-06-07  06:47:59"
"293S0293005510";"0293005510";"";"293S";"2005-10-17";"0001-01-01";"D";"S";"ARREE VTT";"Activités sportives VTT et autres.";"000000";"000000";"Mairie";"place de la mairie";"";"29210";"PLOURIN-LES-MORLAIX";"29207";"PM";"";"W293002883";"R";"";"2015-02-23  02:50:54"
"293S0293005511";"0293005511";"";"293S";"2005-10-21";"0001-01-01";"D";"S";"ANIMATION PRIVE SONORISATION (A.P.S.)";"Développer les pratiques d'animation musicale, visuelle, d'effet technique pour tout moyens existant ou à venir ainsi que toute opération mobilières, financières et commerciale se rattachant directement ou indirectement à l'objet précité ou à tous objets similaires, connexe ou susceptible d'en faciliter la réalisation, et cepour tous pays.";"000000";"000000";"Chez M. et Mme COLAS Jean Charles";"62 route de Paris";"";"29210";"MORLAIX";"29151";"PM";"";"W293004894";"R";"";"2018-06-08  06:24:31"
"293S0293005512";"0293005512";"";"293S";"2005-10-21";"0001-01-01";"D";"S";"MC LES VADROUILLEURS";"Faire connaître et faire partager leur passion commune de la moto";"000000";"000000";"Bar de l'Orée des Monts";"Place de la mairie";"";"29237";"SIZUN";"29277";"PM";"";"W293004895";"R";"";"2018-06-08  06:30:08"
"293S0293005513";"0293005513";"";"293S";"1956-09-28";"0001-01-01";"D";"S";"SOCIETE DE CHASSE SAINT HUBERT";"Exercice du droit de chasse, la répression du braconnage, la conservation et le repeuplement du gibier et la destruction des animaux nuisibles.";"000000";"000000";"Chez M. NOAN François";"3 rue Louis Le Guennec";"";"29210";"SAINTE-SEVE";"29265";"PM";"";"W293004896";"R";"";"2018-06-08  06:35:24"
"293S0293005514";"0293005514";"";"293S";"2005-10-27";"0001-01-01";"D";"S";"RITES ET CEREMONIES CIVILS DU DECES DANS LE NORD FINISTERE";"Contribuer à faciliter les cérémonies funéraires civiles.";"000000";"000000";"Chez Mme Ghislaine GAILLETON";"2 Avenue de Kerhuel";"";"29210";"MORLAIX";"29151";"PM";"";"W293004897";"R";"";"2018-06-08  06:52:15"
"293S0293005515";"0293005515";"";"293S";"2005-11-02";"0001-01-01";"D";"S";"WELLMAT";"Faire le regroupement, le développement, la promotion et la reconnaissance des artistes peintre de la région.";"000000";"000000";"3 Venelle du Calvaire";"";"";"29210";"MORLAIX";"29151";"PM";"";"W293004898";"R";"";"2018-06-08  06:56:04"
"293S0293005516";"0293005516";"";"293S";"2005-11-02";"0001-01-01";"D";"S";"L'AMG";"Aider les malades atteint de maladie génétique";"000000";"000000";"Chez Mme MADEC";"Penhoadic";"";"29223";"GUICLAN";"29068";"PM";"";"W293002928";"R";"";"2015-05-07  05:45:33"
"293S0293005517";"0293005517";"";"293S";"2005-11-03";"0001-01-01";"D";"S";"COMITE DE SOUTIEN A TONY ET IBRAHIM";"Accompagner Denis et Jaso dans leur combat judiciaire pour les enfants Souleyman (Tony) et Ibrahim, tant sur le plan moral que financier. Obtenir avec l'aide de leurs avocats qu'une solution judiciaire satisfaisante soit trouvée, dans l'intérêt supérieur des enfants, garantissant leur sécurité physique et mentale et incluant toutes les conditions nécessaires de stabilité pour leur avenir et leur épanouissement. Soutenir financièrement Denis et Jaso en ce qui concerne les frais liés au suivi psyc";"000000";"000000";"40 rue de Porsguen";"";"";"29221";"PLOUESCAT";"29185";"PM";"";"W293004900";"R";"";"2018-06-11  06:51:36"
"293S0293005518";"0293005518";"";"293S";"2005-11-03";"0001-01-01";"D";"S";"SIBIRIL TENNIS LOISIR";"Pratique du tennis hors compétition TENNIS LOISIR";"000000";"000000";"Mairie";"";"";"29250";"SIBIRIL";"29276";"PM";"";"W293004901";"R";"";"2018-06-11  06:05:37"
"293S0293005519";"0293005519";"";"293S";"2005-11-03";"0001-01-01";"D";"S";"ASSOCIATION DES CHASSEURS DE LA PROPRIETE DE MADEMOISELLE DE PLUVIE";"Mettre en commun les droits de chasse sur les terres de Mademoiselle DE PLUVIE. Gérer la faune et la flore sur ses terrains.";"000000";"000000";"Chez M. Fernand LECREPS";"10 Croas Ar Salud";"";"29248";"PLOUEGAT-MOYSAN";"29183";"PM";"";"W293004902";"R";"";"2018-06-11  06:22:11"
"293S0293005522";"0293005522";"";"293S";"2005-11-10";"0001-01-01";"D";"S";"AUTO RETRO SPORT D'ARMORIQUE";"Promouvoir, aider et encourager la restauration, la conservation, l'utilisation des véhicules automobiles anciens et de collection de sport, à tendance sportive, coupés et cabriolets. Susciter et organiser sur un plan régional toutes réalisations ayant pour but de rompre l'isolement des collectionneurs et amateurs d'automobiles anciennes à moteur.";"000000";"000000";"Chez M. Michel LAMANDA";"11 rue Krec'h Avel";"";"29210";"PLOURIN-LES-MORLAIX";"29207";"PM";"";"W293004903";"R";"";"2018-06-11  06:53:39"
"293S0293005524";"0293005524";"";"293S";"2005-11-15";"0001-01-01";"D";"S";"ART FLORAL ET DECO";"Décoration florale";"000000";"000000";"Chez Mme Marie Claire BLANCHARD";"28 rue de Berven";"";"29225";"PLOUZEVEDE";"29213";"PM";"";"W293002921";"R";"";"2015-04-29  04:36:07"
"293S0293005525";"0293005525";"";"293S";"2005-11-16";"0001-01-01";"D";"S";"WAR RAOK MAROC";"Participation à une action humanitaire (fourniture de matériel scolaire au Maroc dans le cadre du 4L Trophy";"000000";"000000";"Chez M. URVOIS Kevin";"9 allée des Tulipes";"";"29237";"SIZUN";"29277";"PM";"";"W293004905";"R";"";"2018-06-12  06:29:33"
"293S0293005526";"0293005526";"";"293S";"2005-11-16";"0001-01-01";"D";"S";"ENSEMBLE ARTISTIQUE ET CULTUREL IYA ORISHA";"Promouvoir en France et ailleurs la culture africaine à travers des spectacles, des expositions, des conférences et autres éléments pouvant permettre la diffusion de l'art et de la culture africains. Elle accueille aussi des groupes ou des troupes dedanse et de ballet du monde entier dans le cadre de tournées ou de résidence artistique, de création de spectacles et autres.";"000000";"000000";"Chez M. Luc AHO";"7 lotissement Baradozic";"";"29221";"PLOUESCAT";"29185";"PM";"";"W293004906";"R";"";"2018-06-12  06:57:38"
"293S0293005527";"0293005527";"";"293S";"2005-11-22";"0001-01-01";"D";"S";"TENNIS DE TABLE GARS DE PLOUENAN";"Association sportive";"000000";"000000";"LE CRISTAL";"Mairie";"";"29222";"PLOUENAN";"29184";"PM";"";"W293004907";"R";"";"2018-06-12  06:26:42"
"293S0293005529";"0293005529";"";"293S";"2005-11-28";"0001-01-01";"D";"S";"BREIZH MINIATURES AGRICOLES";"Rassemblement de collectionneurs de miniatures agricoles";"000000";"000000";"Chez M. Guillaume BOURVEN";"14 rue de la Lande";"";"29210";"PLOURIN-LES-MORLAIX";"29207";"PM";"";"W293004908";"R";"";"2018-06-12  06:30:48"
"293S0293005531";"0293005531";"";"293S";"2005-12-06";"0001-01-01";"D";"S";"PLANETE NATHAN";"Collecte des fonds. Rassembler des sponsors pour engager le bateau de Yann SASSY dans différentes courses. Faire la promotion de la voile et de l'environnement marin.";"000000";"000000";"Chez M. Yann SASSY";"28 rue Lamotte Picquet";"";"29226";"CARANTEC";"29023";"PM";"";"W293004910";"R";"";"2018-06-13  06:03:25"
"293S0293005534";"0293005534";"";"293S";"2005-12-09";"0001-01-01";"D";"S";"HISTOIRE ET VIDEO";"Création de films retraçant des évènements historiques ou contemporains, reportages, interventions diverses.";"000000";"000000";"Chez M. PERROT Claude";"2 lotissement des Tilleuls";"";"29225";"SAINT-DERRIEN";"29244";"PM";"";"W293004911";"R";"";"2018-06-13  06:11:12"
"293S0293005535";"0293005535";"";"293S";"2005-12-14";"0001-01-01";"D";"S";"CERCLE D'ARMES DE LA PEN AR BED";"Association culturelle : Enseignement - escrime ancienne - jeet kune do - khali";"000000";"000000";"Chez M. Alain PARIZET";"11 rue Verderel";"";"29250";"SAINT-POL-DE-LEON";"29259";"PM";"";"W293004912";"R";"";"2018-06-14  06:50:12"
"293S0293005536";"0293005536";"";"293S";"2005-12-21";"0001-01-01";"D";"S";"COLEGRAMME";"Créer des évènements et un lieu d'accueil pour les enfants avec la participation des parents et développer toute activité concourant à ce but.";"000000";"000000";"Chez M. Fabrice GROSSI";"Guernevez";"";"29252";"PLOUEZOCH";"29186";"PM";"";"W293004913";"R";"";"2018-06-14  06:06:56"
"293S0293005540";"0293005540";"";"293S";"2006-01-13";"0001-01-01";"D";"S";"ON DEIZ";"Développer de nouvelles pratiques alimentaires ainsi que toute opération mobilières immobilières, financières et commerciales se rattachant directement ou indirectement à l'objet précité ou à tous objets similaires, connexes ou susceptibles d'en faciliter la réalisation et ce pour tous pays.";"000000";"000000";"3 route de Plestin les Grèves";"";"";"29241";"LOCQUIREC";"29133";"PM";"";"W293004914";"R";"";"2018-06-15  06:05:41"
"293S0293005542";"0293005542";"";"293S";"2006-02-01";"0001-01-01";"D";"S";"PEINTELEC";"Favoriser l'accès de tous à l'amélioration de l'habitat ainsi que toutes operations mobilières immobilières financières et commerciales se rattachant directement ou indirectement à l'objet précité ou à tous objets similaires connexe ou susceptibles d'en faciliter la réalisation et ce pour tous pays";"000000";"000000";"Chez M. Jean POHER";"La Vieille Roche";"";"29210";"PLOURIN-LES-MORLAIX";"29207";"PM";"";"W293004915";"R";"";"2018-06-15  06:12:39"
"293S0293005543";"0293005543";"";"293S";"2006-02-03";"0001-01-01";"D";"S";"ASSOCIATION BOUTIQUE";"Servir au mieux les demandes des résidents de la résidence St Michel et en gérer la trésorerie";"000000";"000000";"Résidence St Michel";"Kervoannec";"";"29230";"PLOUGOURVEST";"29193";"PM";"";"W293004916";"R";"";"2018-06-19  06:07:55"
"293S0293005548";"0293005548";"";"293S";"2006-02-14";"0001-01-01";"D";"S";"CLUB FRANCAIS DU PIGEON CARRIER C.F.P.C.";"Défendre, vulgariser et diffuser l'élevage du pigeon carrier. Regrouper des amateurs éleveurs de carrier en vue d'améliorer la race et ses caractères propres. Créer des liens d'amitié entre ses membres";"000000";"000000";"Chez M. David CURE";"13, rue de l'Etain";"";"29237";"SIZUN";"29277";"PM";"";"W293004917";"R";"";"2018-06-19  06:39:55"
"293S0293005549";"0293005549";"";"293S";"2006-02-14";"0001-01-01";"D";"S";"BASE PRS 29";"l'éducation politique, la promotion d'une république sociale";"000000";"000000";"Chez M. Alain PAUGAM";"Kervoa";"";"29221";"PLOUESCAT";"29185";"PM";"";"W293004918";"R";"";"2018-06-20  06:59:25"
"293S0293005550";"0293005550";"";"293S";"2006-02-21";"0001-01-01";"D";"S";"BLUES A L'OUEST";"Promouvoir la musique auprès du public, ainsi que toute opérations mobilières, immobilières, financières et commerciales se rattachant directement ou indirectement à l'objet précité ou à tous objets similaires, connexes ou susceptibles d'en faciliterla réalisation et ce pour tous pays.";"000000";"000000";"6 rue d'Arvor";"";"";"29210";"PLOURIN-LES-MORLAIX";"29207";"PM";"";"W293004920";"R";"";"2018-06-21  06:52:33"
"293S0293005553";"0293005553";"";"293S";"2006-03-02";"0001-01-01";"D";"S";"ASSOCIATION SAINT MARTINOISE DE DEFENSE DE LA QUALITE DE VIE DEQUAVIE";"Association des riverains concernés par l'avant projet de voie de contournement nord ouest de SAINT MARTIN DES CHAMPS, par l'extension de la zone artisanale et le maintien de la qualité de vie.";"000000";"000000";"Chez M. Eric ABALLEA";"Bot Balan";"";"29210";"SAINT-MARTIN-DES-CHAMPS";"29254";"PM";"";"W293004922";"R";"";"2018-06-22  06:08:09"
"293S0293005555";"0293005555";"";"293S";"2006-03-02";"0001-01-01";"D";"S";"TAN DE'I";"Promouvoir le fest noz traditionnel. Redonner plus de place aux musiciens et chanteurs traditionnels, au petites formations musicales. Donner à de jeunes musiciens et chanteurs un endroit pour se produire. En cas de bénéfices, en faire bénéficier lesassociations liées à la culture et à la langue bretonne dans le pays de Morlaix.";"000000";"000000";"Chez M. Gérard LE JEUNE";"13 Avenue de Kerhuel";"";"29210";"MORLAIX";"29151";"PM";"";"W293002662";"R";"";"2013-12-11  12:12:19"
"293S0293005557";"0293005557";"";"293S";"2006-03-10";"0001-01-01";"D";"S";"BREIZH ATTITUDE";"Promouvoir la culture bretonne à travers des conférences, des expositions et des manifestations culturelles artistiques et gastronomiques. Développer des échanges culturels artistiques et gastronomiques au niveau national et international. Organiserdes manifestations de soutien aux personnes les plus démunies en France et à l'étranger. Permettre l'accès des adhérents à une expression artistique ou à un savoir faire en ayant recours à des formations par des professionnels. Organiser des sorties";"000000";"000000";"Chez Mlle Anne-Laure QUEMENEUR";"TREGONDERN EZEN VOR";"";"29250";"SAINT-POL-DE-LEON";"29259";"PM";"";"W293004923";"R";"";"2018-06-25  06:59:33"
"293S02931153 B";"02931153 B";"";"293S";"0001-01-01";"0001-01-01";"D";"S";"COMITE D'ANIMATION DE PORSGUEN";"Developper le tourisme, l'animation du port de porsguen";"000000";"000000";"Mairie";"";"";"29221";"PLOUESCAT";"29185";"PM";"";"";"D";"";"2006-03-16  03:06:42"
"294P0290009809";"0290009809";"";"294P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION POUR LA DEFENSE ET L INFORMATION DES BOULANGERS DU FINISTERE";"Defense des interets et information des boulangers du departement";"000000";"000000";"Croas kerhormou b p 07";"";"";"29170";"SAINT-EVARZEC";"29247";"PM";"";"";"A";"";"2006-03-16  03:41:35"
"294P0294000000";"0294000000";"";"294P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DU CENTENAIRE DE LA COMMUNE DU JUCH";"Organiser les festivites du centenaire de la commun e du juch";"000000";"000000";"Mairie";"Rue louis tymen";"";"29100";"JUCH";"29087";"PM";"";"";"A";"";"2006-03-16  03:41:37"
"294P0294000065";"0294000065";"";"294P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE LAIQUE DU BOURG DE TREGUNC";"PROLONGER L'oeuvre scolaire en promouvant l'eduction populaire, la formation civique et physique des jeunes gens et adultes notament par l'organisation d'activites educatives , sociales, et culturelles ainsi que desloisirs sportifs par création de clubs";"000000";"000000";"9 rue de la gare";"";"";"29128";"TREGUNC";"29293";"PM";"";"W294005829";"R";"";"2014-07-03  07:51:41"
"294P0294000067";"0294000067";"";"294P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE SPORTIVE DE SAINT YVI";"Pratique des sports";"000000";"000000";"";"";"";"29140";"SAINT-YVY";"29272";"PM";"";"";"A";"";"2006-03-16  03:41:36"
"294P0294000114";"0294000114";"";"294P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE POLYVALENT ET PROFESSIONNEL PIERRE GUEGUIN DE CONCARNEAU";"Organiser et controler la pratique des sports.Représenter l'établissement dans les épreuves scolaires et universitaires.";"000000";"000000";"Cours Charlemagne";"";"";"29900";"CONCARNEAU";"29039";"PM";"";"W294010820";"R";"";"2018-12-20  12:17:33"
"294P0294000150";"0294000150";"";"294P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE KERNEVELLOISE";"Pratique des sports";"000000";"000000";"Kernevel";"";"";"29140";"ROSPORDEN";"29241";"PM";"";"W294010913";"R";"";"2019-03-06  03:44:45"
